x,y
6.12177848671586,-98.00055040572761
6.231831061234535,-98.0005334086529
6.354020863015132,-98.00051515481337
6.443631019226808,-98.00050204862208
6.556525768882611,-98.00048602634314
6.681841963354934,-98.00046904747218
6.808344030879243,-98.00045252012468
6.924374973851512,-98.00043791820633
7.053140980936446,-98.00042241581691
7.147533832003723,-98.00041144275981
7.278348165339026,-98.00039675681408
7.386260128814834,-98.00038517141554
7.519230595093403,-98.00037137736412
7.616681234646434,-98.0003615608467
7.751700027185273,-98.00034842858742
7.900345738837965,-98.00033465875936
8.000226928270804,-98.00032576503472
8.000226928270804,-98.00032576503472
8.406024072736665,-98.00029243839843
8.483228306210599,-98.00028655609012
8.625685757431688,-98.00027608285282
8.730036022442606,-98.00026876377997
8.87454179998745,-98.0002590928193
8.967117460132405,-98.00025314575764
9.086848952405118,-98.00024578645237
9.207374293638976,-98.00023887169799
9.355761110569,-98.00023136921209
9.54633216511333,-98.00022304998053
9.69741414814392,-98.00021695275271
9.766479800960726,-98.00021422955332
9.919286690385794,-98.00020839375657
10.04519256346895,-98.00020401149669
10.214301937095625,-98.0001985680777
10.327825567825862,-98.00019506593814
10.44197643725057,-98.00019169219058
10.556754545396196,-98.00018848888382
10.701109235002686,-98.00018441342948
10.802740653652828,-98.00018142476925
10.978083211746057,-98.00017629802618
11.15483705700528,-98.00017138466444
11.318101191595213,-98.00016688448031
11.48255119933634,-98.00016236000101
11.633080269906559,-98.00015827530332
11.815008834387601,-98.00015324079538
11.983016461659941,-98.00014855590224
12.152209962138201,-98.00014389287833
12.322589335778266,-98.000139222936
12.462872695898461,-98.00013535992107
12.619674153491747,-98.00013107135396
12.76163341703811,-98.00012722026027
12.90438652956702,-98.00012335670186
13.063932156490052,-98.00011907278768
13.240564315958128,-98.00011441102622
13.40216806988856,-98.00011026215873
13.499600751274816,-98.00010781068785
13.695524579347016,-98.00010295580302
13.876361198243599,-98.00009863670819
14.025200486329851,-98.00009525228016
14.174833623390885,-98.00009194812556
14.32526060941988,-98.00008872643619
14.510193881098951,-98.0000849254385
14.66238497599884,-98.00008195302274
14.866541312050606,-98.00007813138882
14.95202297777254,-98.00007659037377
15.10650741417721,-98.00007392395847
15.244493354327751,-98.00007164853135
15.435248185226989,-98.00006864363017
15.644696847843326,-98.00006549301656
15.855556797546988,-98.00006247433117
15.979210175098059,-98.00006079452461
16.156690908722105,-98.00005845701163
16.29938113915797,-98.00005662456375
16.496604369209948,-98.00005417158043
16.64078429158371,-98.00005246322524
16.876414447998325,-98.00004979386168
17.113700906619844,-98.00004723408853
17.315775436064072,-98.00004518320706
17.5005086172823,-98.00004338498009
17.63040498062693,-98.00004216098401
17.81680427260838,-98.00004048416876
18.041768891506308,-98.00003844141118
18.230305022689535,-98.00003675036147
18.36285679407616,-98.00003564388737
18.572111609759904,-98.0000340396191
18.782538756250066,-98.0000326338697
19.013410477832753,-98.00003127246097
19.206738205478718,-98.00003018611247
19.42020385332705,-98.00002904608404
19.63432323761597,-98.00002803170199
19.82941412432625,-98.00002717814961
20.083504408855152,-98.00002603041007
20.24007357054303,-98.000025297842
20.49475213056869,-98.00002412976843
20.651600685708363,-98.00002341834279
20.651600685708363,-98.00002341834279
20.651600685708363,-98.00002341834279
20.651600685708363,-98.00002341834279
20.651600685708363,-98.00002341834279
20.651600685708363,-98.00002341834279
20.651600685708363,-98.00002341834279
20.651600685708363,-98.00002341834279
20.651600685708363,-98.00002341834279
20.651600685708363,-98.00002341834279
22.47807900988167,-98.00001607079439
22.674617648676627,-98.00001542110071
22.851510487489303,-98.00001486363206
23.08737684800562,-98.00001415506158
23.26428204815881,-98.00001363356608
23.46084761811479,-98.00001304456208
23.578788704294904,-98.00001268741975
23.834331273145107,-98.00001192398955
24.030905094780827,-98.00001134712721
24.247138287434254,-98.00001072504304
24.384742090736744,-98.00001034157832
24.62063554803597,-98.00000970046469
24.77789854217683,-98.00000928672063
24.974477891617475,-98.00000878457688
25.13174176398789,-98.00000839472182
25.387296136053582,-98.00000778369079
25.603534883433593,-98.00000729369198
25.780457719872555,-98.00000690663518
25.99669695578849,-98.00000645579131
26.173620105009874,-98.00000609928671
26.38985964067032,-98.00000568583768
26.54712482957534,-98.00000539725751
26.783022701374595,-98.0000049818351
26.999262489742197,-98.00000461911402
27.156527824170347,-98.00000436903922
27.353109523796515,-98.00000406845568
27.54969125139423,-98.000003780492
27.726614825110115,-98.0000035349104
27.883880236009475,-98.00000332550619
28.11977836916219,-98.00000302435089
28.35567651788874,-98.00000274020529
28.650549219771573,-98.0000024084681
28.788156485243015,-98.00000226102651
28.984738296956834,-98.00000205629291
29.161661930674573,-98.0000018808449
29.436876476594612,-98.00000163068263
29.574483751191625,-98.00000151672012
29.790723755825237,-98.00000134893386
29.987305579654368,-98.00000120666637
30.164229222015116,-98.00000108341628
30.360811047663464,-98.00000095151626
30.577051056642382,-98.00000081424956
30.79329106624066,-98.00000068080482
30.97021471081394,-98.00000057250656
31.166796538413834,-98.00000045880034
31.383036549056712,-98.00000033891382
31.55996019429959,-98.00000024211997
31.776200205316236,-98.00000013084815
31.953123850799535,-98.00000004189607
32.130047496358465,-97.99999995528526
32.28731295912811,-97.99999987890068
32.503552970500394,-97.99999977700925
32.68047661621192,-97.99999969795154
32.85740026195431,-97.99999962010384
33.13261482204559,-97.99999950645494
33.289880284975396,-97.99999944511299
33.54543666225981,-97.99999935100084
33.683043942346366,-97.99999930214705
33.899283953921675,-97.99999923104338
34.11552396550751,-97.99999916249462
34.31210579422926,-97.9999991040897
34.50868762295643,-97.99999904959681
34.66595308594166,-97.99999900849448
34.88219309755001,-97.99999895591745
35.0198003776663,-97.99999892390038
35.21638220640592,-97.99999888223702
35.43262221802199,-97.99999884007983
35.60954586389106,-97.99999880712974
35.78646950976164,-97.99999877792385
35.98305133850775,-97.99999874756053
36.12065861863111,-97.99999872693576
36.35655681312833,-97.99999869501062
36.51382227612747,-97.99999867611284
36.73006228775214,-97.99999865267075
36.906985933627176,-97.99999863438484
37.10356776237767,-97.99999861693207
37.31980777400387,-97.999998600908
37.5557059685065,-97.99999858533636
37.752287797259,-97.9999985747567
37.94886962601184,-97.99999856618017
38.16510963764003,-97.99999855709329
38.302716917767505,-97.99999855248873
38.47964056364598,-97.99999854697532
38.65656420952461,-97.99999854315612
38.85314603827908,-97.99999853917271
39.06938604990901,-97.99999853579347
39.265967878664405,-97.99999853366015
39.48220789029553,-97.99999852837672
39.63947335330014,-97.99999852234282
39.85571336493174,-97.99999851287161
40.012978827936955,-97.99999850596026
40.229218839569235,-97.99999849661455
40.38648430257475,-97.99999848973921
40.58306613133202,-97.99999848165267
40.79930614296484,-97.99999847389158
40.97622978884662,-97.99999846914503
41.133495251852324,-97.99999846532812
41.2907607148583,-97.99999846230043
41.52665890936778,-97.9999984597979
41.74289892100104,-97.99999845928059
41.91982256688328,-97.99999846055938
42.155720761392516,-97.99999846373406
42.352302590150856,-97.99999846797652
42.52922623603296,-97.999998472835
42.7258080647914,-97.99999847987127
42.9813644421775,-97.99999849147073
43.19760445381186,-97.999998502923
43.31555355106696,-97.999998509651
43.53179356270166,-97.99999852231429
43.748033574336375,-97.99999853515375
43.94461540309539,-97.99999854783776
44.20017178048256,-97.99999856477979
44.41641179211789,-97.99999857934175
44.612993620877496,-97.99999859342707
44.77025908388532,-97.99999860472042
44.966840912644656,-97.9999986189101
45.124106375652566,-97.99999863055315
45.32068820441271,-97.9999986453613
45.55658639892453,-97.99999866298432
45.713851861932724,-97.99999867480362
45.93009187356899,-97.99999869151269
46.126673702329136,-97.99999870642779
46.3035973482136,-97.99999871960608
46.48052099409813,-97.99999873319545
46.69676100573488,-97.99999874955898
46.913001017371435,-97.99999876610174
47.07026648038004,-97.99999877807515
47.26684830914083,-97.99999879318851
47.44377195502547,-97.99999880664093
47.718986515290645,-97.99999882780074
47.85659379542345,-97.99999883860832
48.072833807060405,-97.99999885514046
48.24975745294542,-97.99999886869614
48.48565564745875,-97.99999888655822
48.701895659096095,-97.99999890279439
48.898477487857555,-97.99999891753748
49.03608476799047,-97.99999892795037
49.232666596751685,-97.99999894249527
49.46856479126541,-97.99999895701299
49.68480480290321,-97.99999896698351
49.842070265912476,-97.99999897311406
50.05831027755059,-97.9999989810999
50.215575740560155,-97.99999898679945
50.412157569322055,-97.99999899385821
50.58908121520766,-97.99999899996563
50.8053212268456,-97.99999900797063
51.02156123848365,-97.99999901609912
51.1591685186169,-97.99999902139315
51.336092164502574,-97.99999902829059
51.513015810388424,-97.99999903607521
51.67028127339786,-97.99999904346576
51.984812199416695,-97.99999905924574
52.1420776624261,-97.99999906772017
52.29934312543555,-97.99999907658716
52.45660858844493,-97.99999908579497
52.71216496583528,-97.9999991014392
52.869430428844936,-97.99999911166046
53.04635407473056,-97.99999912372938
53.26259408636863,-97.99999913895799
53.47883409800656,-97.9999991545916
53.63609956101604,-97.99999916603936
53.81302320690178,-97.99999917910041
53.95063048703533,-97.99999918950542
54.22584504730189,-97.9999992100099
54.38311051031155,-97.99999922170593
54.59935052194992,-97.99999923788364
54.8352487164643,-97.99999925528834
55.05148872810269,-97.99999927100414
55.287386922617515,-97.99999928798792
55.523285117131884,-97.99999930432972
55.68055058014179,-97.99999931486525
55.89679059178021,-97.99999932906084
56.11303060341883,-97.99999934292765
56.32927061505766,-97.99999935621572
56.56516880957223,-97.99999937038665
56.72243427258222,-97.9999993795917
56.87969973559228,-97.99999938857168
57.01730701572613,-97.99999939630602
57.25320521024108,-97.99999940919704
57.44978703900367,-97.99999941964963
57.6856852335187,-97.99999943185126
57.862608879405016,-97.99999944074692
58.019874342415164,-97.99999944855156
58.21645617117765,-97.99999945813771
58.43269618281632,-97.99999946851013
58.648936194455274,-97.99999947860137
58.82585984034147,-97.99999948678649
59.06175803485659,-97.99999949747301
59.277998046495625,-97.99999950689912
59.553212606763076,-97.99999951684539
59.67116170402063,-97.99999952033424
59.848085349907265,-97.99999952500589
60.005350812917534,-97.99999952882634
60.142958093051476,-97.99999953207755
60.35919810469042,-97.99999953719102
60.55577993345329,-97.99999954160921
60.7720199450923,-97.99999954631815
60.90962722522618,-97.99999954932541
61.145525419741496,-97.9999995542521
61.34210724850421,-97.99999955828805
61.538689077266916,-97.99999956269602
61.695954540277135,-97.99999956647036
61.892536369039746,-97.999999571331
62.04980183204993,-97.99999957537747
62.266041843688704,-97.99999958122321
62.403649123822746,-97.999999585127
62.58057276970923,-97.99999959021844
62.77715459847183,-97.99999959622433
62.973736427234385,-97.99999960263783
63.20963462174969,-97.99999961077893
63.36690008475979,-97.99999961632511
63.58314009639875,-97.9999996239515
63.74040555940894,-97.99999962949774
63.89767102241913,-97.9999996351094
64.05493648542941,-97.99999964068962
64.2711764970682,-97.9999996482171
64.46775832583101,-97.99999965503234
64.68399833746994,-97.99999966252933
64.88058016623273,-97.99999966913792
65.11647836074812,-97.99999967687639
65.27374382375828,-97.99999968198259
65.45066746964484,-97.99999968760046
65.68656566416017,-97.9999996949227
65.86348931004673,-97.99999970033633
66.07972932168583,-97.99999970680736
66.23699478469618,-97.99999971142076
66.43357661345891,-97.99999971708279
66.68913299085061,-97.9999997243054
66.86605663673718,-97.999999729149
67.08229664837623,-97.99999973495333
67.29853666001534,-97.99999974060603
67.5737512202833,-97.99999974762359
67.69170031754105,-97.99999975056788
67.92759851205639,-97.99999975635453
68.10452215794295,-97.99999976061414
68.32076216958203,-97.9999997656914
68.4976858154686,-97.99999976978205
68.69426764423147,-97.99999977404414
68.87119129011805,-97.99999977729314
69.008798570252,-97.99999977946727
69.18572221613857,-97.99999978189591
69.42162041065397,-97.99999978484904
69.59854405654063,-97.99999978700791
69.83444225105622,-97.99999978976834
69.99170771406648,-97.99999979151708
70.18828954282944,-97.99999979369336
70.42418773734497,-97.99999979624907
70.64042774898414,-97.99999979848073
70.85666776062347,-97.99999980088792
71.01393322363369,-97.99999980276903
71.24983141814926,-97.9999998056884
71.40709688115943,-97.99999980770332
71.5840205270461,-97.99999981005888
71.78060235580901,-97.99999981277352
72.01650055032451,-97.99999981611705
72.21308237908742,-97.99999981900403
72.39000602497403,-97.99999982168919
72.54727148798435,-97.99999982412933
72.68487876811837,-97.99999982629973
72.8814605968813,-97.99999982946936
73.05838424276796,-97.99999983238929
73.27462425440716,-97.9999998360271
73.49086426604636,-97.99999983967396
73.70710427768552,-97.99999984328029
73.8643697406959,-97.99999984591254
74.04129338658251,-97.99999984887681
74.17890066671663,-97.9999998511481
74.41479886123204,-97.99999985500563
74.63103887287131,-97.99999985852834
74.88659525026318,-97.99999986252483
75.00454434752095,-97.99999986430042
75.20112617628381,-97.99999986719669
75.3583916392942,-97.99999986946831
75.55497346805711,-97.99999987223055
75.69258074819126,-97.99999987412087
75.8891625769541,-97.99999987676676
76.10540258859342,-97.99999987959208
76.30198441735638,-97.99999988206696
76.47890806324305,-97.9999998842258
76.65583170912963,-97.99999988632366
76.85241353789259,-97.99999988859012
77.08831173240814,-97.99999989122117
77.2848935611711,-97.99999989334427
77.44215902418146,-97.99999989499999
77.69771540157329,-97.99999989761278
77.85498086458362,-97.99999989917093
78.01224632759403,-97.9999999006978
78.16951179060437,-97.99999990220783
78.40540998511983,-97.9999999044433
78.66096636251166,-97.99999990679206
78.91652273990353,-97.99999990891392
79.11310456866644,-97.99999991037247
79.30968639742936,-97.99999991171713
79.48661004331606,-97.99999991279053
79.66353368920274,-97.99999991372763
79.82079915221313,-97.99999991446246
80.05669734672868,-97.9999999154502
80.25327917549164,-97.99999991623488
80.44986100425466,-97.99999991698385
80.60712646726498,-97.99999991754392
80.78405011315161,-97.99999991823739
80.98063194191455,-97.99999991914963
81.17721377067748,-97.99999992015957
81.41311196519297,-97.99999992141711
81.55071924532699,-97.99999992217462
81.7669592569662,-97.99999992339066
81.94388290285285,-97.99999992440043
82.14046473161582,-97.99999992554307
82.33704656037878,-97.99999992671384
82.55328657201798,-97.99999992803616
82.78918476653355,-97.99999992950978
83.00542477817277,-97.99999993087833
83.18234842405944,-97.99999993201418
83.39858843569868,-97.99999993340899
83.55585389870909,-97.99999993440508
83.7131193617194,-97.99999993538611
83.890043007606,-97.99999993648393
84.12594120212157,-97.99999993792355
84.3028648480082,-97.99999993896476
84.4601303110186,-97.9999999398703
84.65671213978155,-97.99999994098691
84.85329396854452,-97.99999994207943
85.06953398018372,-97.99999994325346
85.28577399182302,-97.99999994440289
85.5413303692148,-97.99999994573065
85.75757038085405,-97.99999994682229
85.97381039249329,-97.99999994789198
86.13107585550365,-97.99999994865124
86.32765768426661,-97.99999994957696
86.52423951302956,-97.99999995047928
86.70116315891623,-97.99999995127257
86.91740317055546,-97.99999995222174
87.15330136507099,-97.99999995322841
87.31056682808136,-97.99999995388428
87.52680683972062,-97.99999995476539
87.72338866848358,-97.99999995554816
87.93962868012284,-97.99999995638956
88.11655232600948,-97.99999995705998
88.35245052052503,-97.99999995793445
88.54903234928798,-97.99999995864492
88.72595599517463,-97.99999995924583
88.90287964106129,-97.99999995974774
89.06014510407164,-97.99999996011456
89.2763851157109,-97.99999996053161
89.43365057872124,-97.99999996080221
89.6498905903605,-97.99999996116063
89.84647241912344,-97.99999996147272
90.0233960650101,-97.9999999617378
90.18066152802045,-97.99999996198166
90.39690153965972,-97.99999996233184
90.57382518554635,-97.99999996261897
90.77040701430934,-97.9999999629349
91.00630520882487,-97.99999996333587
91.24220340334041,-97.99999996374974
91.49775978073222,-97.99999996420807
91.65502524374259,-97.9999999645043
91.83194888962923,-97.99999996484813
92.02853071839216,-97.99999996523738
92.16613799852624,-97.99999996552096
92.38237801016545,-97.99999996599409
92.59861802180471,-97.99999996648731
92.85417439919651,-97.99999996709569
93.01143986220684,-97.9999999674807
93.2276798738461,-97.99999996802255
93.38494533685646,-97.99999996842443
93.60118534849569,-97.99999996897365
93.73879262862977,-97.99999996931818
93.95503264026898,-97.99999996986554
94.17127265190823,-97.99999997040376
94.34819629779489,-97.99999997083538
94.54477812655782,-97.99999997130632
94.66272722381561,-97.99999997158714
94.83965086970228,-97.99999997199573
94.99691633271263,-97.99999997234745
95.23281452722816,-97.99999997285842
95.44905453886737,-97.99999997331497
95.62597818475406,-97.99999997367327
95.82256001351699,-97.99999997406115
96.03880002515623,-97.99999997447753
96.21572367104288,-97.99999997480514
96.41230549980583,-97.99999997515944
96.64820369432138,-97.99999997557033
96.82512734020801,-97.99999997587011
97.06102553472357,-97.99999997625468
97.2576073634865,-97.99999997656404
97.47384737512573,-97.99999997689227
97.6114546552598,-97.99999997709837
97.82769466689905,-97.99999997741025
98.04393467853829,-97.99999997771495
98.20120014154865,-97.9999999779307
98.41744015318788,-97.99999997821989
98.55504743332196,-97.99999997840223
98.75162926208489,-97.99999997865497
98.88923654221897,-97.99999997882713
99.16445110248705,-97.99999997916623
99.34137474837372,-97.99999997937672
99.49864021138409,-97.99999997953361
99.65590567439445,-97.99999997965382
99.81317113740481,-97.99999997974223
100.04906933192035,-97.9999999798371
100.24565116068331,-97.99999997990292
100.44223298944627,-97.99999997996322
100.6781311839618,-97.99999998002214
100.81573846409586,-97.99999998005042
101.05163665861141,-97.99999998009643
101.24821848737437,-97.99999998012518
101.44480031613732,-97.99999998014931
101.62172396202396,-97.99999998018315
101.83796397366321,-97.99999998023313
102.05420398530242,-97.99999998029178
102.23112763118908,-97.99999998035456
102.42770945995204,-97.99999998044689
102.64394947159128,-97.99999998056606
102.84053130035423,-97.99999998068861
102.99779676336459,-97.99999998080057
103.19437859212753,-97.9999999809557
103.41061860376678,-97.99999998113832
103.62685861540601,-97.99999998132749
103.82344044416895,-97.99999998150071
104.0200222729319,-97.99999998167945
104.19843712709387,-98.00000735920842
104.45628328977112,-98.00000603200003
104.67389963000677,-97.99999814372917
104.79239185662047,-97.99999688217042
105.02901240149606,-97.99999346579874
105.20619242091627,-97.99999064715622
105.40280749375239,-97.99998756571857
105.6188154441027,-97.99998415315696
105.81497359638526,-97.99998102144076
106.02782345554918,-97.99997419398034
106.2406492905833,-97.99996735667504
106.3954316453035,-97.99996238782616
106.5889095099671,-97.99995617729665
106.76303951799059,-97.99995058792469
106.95651723225397,-97.99994437756624
107.09195158998804,-97.99994003034904
107.3047769445651,-97.99993319907094
107.4595589749151,-97.9999282309231
107.59499322264585,-97.99992388383549
107.84651390438181,-97.9999158107873
108.03999130215715,-97.99990960086204
108.23346866334684,-97.99990339104419
108.4849891881309,-97.9998953184566
108.63977102962852,-97.99989035081703
108.77520513145625,-97.99988600420357
108.96868240870734,-97.99987979487749
109.14281195157002,-97.99987420661324
109.33624765129021,-97.9998688418524
109.53146567786919,-97.99986923917103
109.68821673187918,-97.99987219437999
109.92382804332361,-97.99987686771476
110.1598944788651,-97.99988108069043
110.35685366219774,-97.99988385985668
110.53423766594376,-97.99988609019316
110.67225427125373,-97.99988785360446
110.8300200498537,-97.9998899363834
111.02724746370326,-97.99989266515686
111.24418918081506,-97.99989582191375
111.42166869619174,-97.99990591946032
111.5794194162195,-97.99990796760284
111.77656099655245,-97.99990433476765
111.91452621009313,-97.99990164658689
112.15097371378351,-97.99990014274223
112.38733915447729,-97.99990298260552
112.5842469304626,-97.99990661500215
112.80076259560295,-97.99990990067575
112.99751388696473,-97.9999120052948
113.21389888907758,-97.9999134415376
113.39091546842258,-97.99991445474062
113.62690969142038,-97.99991624135487
113.84321613359697,-97.99991839486405
114.09883114475718,-97.99992120714975
114.25612445514201,-97.99992290032759
114.4527342489647,-97.99992492933995
114.64933798265155,-97.99992689985861
114.7869577058333,-97.9999282769703
115.04253223804523,-97.9999308831405
115.2587836951823,-97.99993315597665
115.41605574912201,-97.99993481142685
115.61264419666502,-97.99993679765782
115.80923120988774,-97.99993868963716
115.96649999902633,-97.99994016117043
116.10410970147323,-97.99994142610343
116.3596696130988,-97.99994374282917
116.57591185285453,-97.99994568550761
116.79215356765538,-97.99994759790943
116.91010341815272,-97.99994862999613
117.10668628113558,-97.99995034284012
117.26395240765613,-97.99995171412394
117.48019314372168,-97.9999535925349
117.65711725341436,-97.9999551226635
117.87335770952532,-97.99995697704874
118.06993985078512,-97.9999586416868
118.22720551428039,-97.9999599507115
118.42378754437551,-97.99996155778015
118.5810531365524,-97.99996282145436
118.79729328921866,-97.99996452534579
119.03319159997409,-97.99996633067377
119.21011531321562,-97.99996765353139
119.40669720135007,-97.99996909703756
119.6032790766222,-97.9999704880951
119.83917731384861,-97.99997208380783
120.07507554023059,-97.99997359900136
120.2519992045848,-97.99997469954266
120.42892286529859,-97.99997576830225
120.66482107513741,-97.99997714667364
120.82208654613586,-97.99997802927601
121.07764293360043,-97.99997941228138
121.25456658480915,-97.99998033144463
121.45114841826458,-97.99998132208576
121.62807206750098,-97.99998218920722
121.8246538992183,-97.99998311814831
122.00157754721289,-97.99998392283962
122.17850119479341,-97.9999847129789
122.37508302505223,-97.99998557739883
122.59132303796657,-97.99998650267622
122.74858850171152,-97.99998715587809
122.98461631915222,-97.99995503529742
123.22064033462809,-98.00007270741709
123.39760478064834,-98.0001649153877
123.57456271215099,-98.0002457070328
123.77120103343537,-98.00028974772049
123.96788307619201,-98.00022194087923
124.16458220757565,-98.00021811121688
124.36126225736575,-98.00025241746971
124.55791371213219,-98.00029424246324
124.71512191349247,-98.00025114359072
124.97073919333826,-98.00033009820221
125.16754394788924,-98.00042101640895
125.36441658467493,-98.00048078904442
125.52190618885813,-98.00047094370926
125.75797379618119,-98.00036975330961
125.95467013948169,-98.00035591290917
126.19067313718688,-98.00038063062263
126.28899937703862,-98.00039610761235
126.50530349215467,-98.0004225603586
126.66260587181475,-98.00042779230984
126.87888618642523,-98.00042068456126
127.03617485771882,-98.00041235274011
127.23277999254836,-98.0004039367047
127.39006040727865,-98.00039919131657
127.60631674212135,-98.00039392027442
127.80291004585322,-98.0003890830877
128.01915982809538,-98.00038244486623
128.19608972841218,-98.00037619287409
128.37301839387356,-98.00036943695183
128.51062888212564,-98.00036375948244
128.80550690178043,-98.00035111445831
129.00209131378514,-98.0003439652501
129.17901680169723,-98.00033844539433
129.41491689865376,-98.00033160663355
129.63115822547275,-98.00032569485286
129.72944963011733,-98.00032305620859
129.94569053047104,-98.00031738820918
130.20124769132568,-98.00031070483548
130.3978299737443,-98.00030564882941
130.61407037110345,-98.0003002126071
130.81065247051203,-98.00029530892225
130.9482599040725,-98.00029181751249
131.1448419107337,-98.00028679089567
131.30210748753888,-98.00028274536191
131.4790312371539,-98.00027818704802
131.6559549659397,-98.00027353938292
131.93116962321983,-98.00026625337449
132.0884351281249,-98.00026206435011
132.32433337151878,-98.0002557191121
132.5012570453899,-98.00025092444936
132.67818071345184,-98.00024606349002
132.87476256145055,-98.00024063712232
133.09100258911116,-98.00023462938483
133.3269007964205,-98.00022799730145
133.4645080822575,-98.0002241193936
133.66108991741584,-98.00021868292966
133.89713765385838,-98.00033816239839
134.03483371682412,-98.00033789396039
134.25115380766886,-98.00027185035631
134.46745107951145,-98.0001898773531
134.6837767090957,-98.00016233979326
134.90015053683564,-98.00024313675449
135.03783708162223,-98.00026175905145
135.19520238765278,-98.00025338658506
135.39189140138754,-98.00021406312865
135.58844398456964,-98.00026753299585
135.78503151019734,-98.00022292817195
135.98178481792513,-98.00015710877418
136.19836365364037,-98.0000762135771
136.3952641334603,-98.00007559198077
136.57240419721828,-98.00015056481972
136.8084965577875,-98.00018814275015
137.04452922668986,-98.0001567048311
137.20186484991396,-98.00012838923507
137.37885271394896,-98.00010421583367
137.59515427245367,-98.00009271686335
137.8114413275385,-98.00009398014875
137.94907259299848,-98.00009613032515
138.1850034667909,-98.00009645497555
138.40126608567013,-98.0000925565972
138.6175233783091,-98.00008683007651
